Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
420,Félix Fermín,23,PIT,NL,0.1,23,75,68,6,17,0,0,0,4,0,0,4,9,0.25,0.301,0.25,0.551,49,0.265,42,17,3,1,2,0,1,6,,fermife01
421,Jamie Moyer*,24,CHC,NL,0.5,39,75,61,3,14,1,0,0,3,0,0,6,17,0.23,0.294,0.246,0.54,44,0.266,37,15,0,0,7,1,0,1/H,,moyerja01
422,Eddie Williams,22,CLE,AL,-0.2,22,75,64,9,11,4,0,1,4,0,0,9,19,0.172,0.28,0.281,0.561,50,0.26,44,18,2,1,0,1,0,5/H,,willied01
423,Danny Cox,27,STL,NL,-0.3,32,74,69,3,8,0,1,0,1,0,0,0,25,0.116,0.129,0.145,0.273,-28,0.136,-58,10,0,1,4,0,0,1/H,,coxda01
424,Neal Heaton*,27,MON,NL,0.3,32,74,67,6,14,2,0,0,6,1,0,1,14,0.209,0.221,0.239,0.459,21,0.223,1,16,1,0,6,0,0,1,,heatone01
425,Rick Mahler,33,ATL,NL,0.2,40,74,65,4,11,4,0,0,5,0,0,2,19,0.169,0.194,0.231,0.425,11,0.204,-14,15,1,0,7,0,0,1/H,,mahleri01
426,Buddy Biancalana#,27,2TM,2LG,-1,55,74,71,5,11,1,0,1,7,0,0,2,22,0.155,0.178,0.211,0.389,3,0.187,-9,15,1,0,1,0,0,64/HD,,biancbu01
427,Don Carman*,27,PHI,NL,-0.5,35,73,61,2,5,0,0,0,4,0,1,2,23,0.082,0.111,0.082,0.193,-48,0.1,-98,5,2,0,10,0,0,1,,carmado01
428,Kevin Gross,26,PHI,NL,0.3,34,73,63,4,12,1,0,1,4,0,0,2,25,0.19,0.215,0.254,0.469,23,0.225,2,16,2,0,8,0,0,1,,grosske01
429,Nolan Ryan,40,HOU,NL,-0.6,34,73,65,2,4,0,0,1,4,0,0,1,22,0.062,0.076,0.108,0.183,-51,0.083,-101,7,2,0,7,0,0,1,CYA-5,ryanno01
430,Ted Power,32,CIN,NL,-0.1,35,72,59,3,7,1,0,1,4,0,0,3,31,0.119,0.175,0.186,0.361,-6,0.169,-46,11,1,1,9,0,0,1/H,,powerte01
431,Billy Bean*,23,DET,AL,0.6,26,71,66,6,17,2,0,0,4,1,1,5,11,0.258,0.31,0.288,0.598,63,0.284,67,19,1,0,0,0,0,8/7H9,,beanbi01
432,Bob Forsch,37,STL,NL,1.2,34,71,57,9,17,6,0,2,8,0,0,3,17,0.298,0.333,0.509,0.842,118,0.38,129,29,1,0,11,0,0,1/H,SS,forscbo01
433,Dwight Gooden,22,NYM,NL,0.4,25,71,64,4,14,0,0,0,4,0,0,1,9,0.219,0.227,0.219,0.446,22,0.215,7,14,1,0,5,1,0,1,CYA-5,goodedw01
434,Doug Drabek,24,PIT,NL,-0.2,30,70,59,2,7,1,0,0,4,0,0,2,24,0.119,0.159,0.136,0.294,-21,0.154,-50,8,1,1,7,1,0,1/H,,drabedo01
435,Brian Fisher,25,PIT,NL,0.6,37,70,58,6,11,1,0,2,9,0,1,5,28,0.19,0.277,0.31,0.587,56,0.262,44,18,0,2,5,0,0,1,,fishebr01
436,Billy Jo Robidoux*,23,MIL,AL,-0.6,23,70,62,9,12,0,0,0,4,0,1,8,17,0.194,0.286,0.194,0.479,30,0.234,27,12,0,0,0,0,1,3D/H,,robidbi01
437,Danny Darwin,31,HOU,NL,0.2,35,69,66,2,12,2,1,0,4,1,0,2,40,0.182,0.206,0.242,0.448,21,0.204,1,16,0,0,1,0,0,1/H,,darwida01
438,Dan Driessen*,35,STL,NL,-0.1,24,68,60,5,14,2,0,1,11,0,0,7,8,0.233,0.309,0.317,0.625,65,0.307,72,19,2,0,0,1,1,3/H,,driesda01
439,Danny Sheaffer,25,BOS,AL,-0.9,25,68,66,5,8,1,0,1,5,0,0,0,14,0.121,0.119,0.182,0.301,-22,0.128,-52,12,2,0,1,1,0,2/H,,sheafda01
440,Jim Pankovits,31,HOU,NL,0.1,50,67,61,7,14,2,0,1,8,2,0,6,13,0.23,0.299,0.311,0.61,65,0.28,53,19,2,0,0,0,1,H/475,,pankoji01
441,Kelly Downs,26,SFG,NL,-0.2,41,65,56,1,8,1,0,0,6,0,1,1,23,0.143,0.155,0.161,0.316,-14,0.134,-56,9,0,0,7,1,0,1,,downske01
442,Mike Dunne,24,PIT,NL,-0.1,23,65,53,2,5,2,0,0,3,0,0,5,18,0.094,0.172,0.132,0.304,-18,0.151,-54,7,0,0,7,0,0,1,ROY-2,dunnemi01
443,Rene Gonzales,26,BAL,AL,0.4,37,65,60,14,16,2,1,1,7,1,0,3,11,0.267,0.302,0.383,0.685,83,0.333,95,23,2,0,2,0,0,5/H46,,gonzare01
444,John Russell,26,PHI,NL,-0.9,24,65,62,5,9,1,0,3,8,0,1,3,17,0.145,0.185,0.306,0.491,26,0.208,6,19,4,0,0,0,0,7/2H,,russejo02
445,Jim Deshaies*,27,HOU,NL,0.2,26,64,53,2,5,0,0,0,3,0,0,7,29,0.094,0.2,0.094,0.294,-17,0.188,-14,5,1,0,4,0,0,1,,deshaji01
446,Tom Paciorek,40,TEX,AL,0.1,27,64,60,6,17,3,0,3,12,0,1,1,19,0.283,0.302,0.483,0.785,104,0.339,104,29,3,1,1,1,0,3/7H9D,,pacioto01
447,Dave Dravecky,31,2TM,NL,-0.1,49,64,56,3,8,1,0,0,0,1,1,4,27,0.143,0.2,0.161,0.361,-1,0.169,-25,9,0,0,4,0,0,1/H,,draveda01
448,Juan Bonilla,31,NYY,AL,0,23,63,55,6,14,3,0,1,3,0,0,5,6,0.255,0.317,0.364,0.68,81,0.319,85,20,2,0,3,0,0,4/H5,,bonilju01
449,Lance Johnson*,23,STL,NL,-0.4,33,63,59,4,13,2,1,0,7,6,1,4,6,0.22,0.27,0.288,0.558,47,0.261,28,17,2,0,0,0,1,9H/87,,johnsla03
450,Jim Walewander#,25,DET,AL,0.1,53,63,54,24,13,3,1,1,4,2,1,7,6,0.241,0.328,0.389,0.717,93,0.318,88,21,2,0,2,0,0,45H/D6,,walewji01
451,Bob Knepper*,33,HOU,NL,-0.3,33,62,51,2,5,2,0,0,1,0,0,1,24,0.098,0.113,0.137,0.25,-33,0.112,-88,7,0,0,9,1,0,1,,kneppbo01
452,Joe Magrane,22,STL,NL,0.2,28,62,52,5,7,2,0,1,3,0,0,4,22,0.135,0.196,0.231,0.427,12,0.213,-5,12,1,0,6,0,0,1/H,ROY-3,magrajo01
453,Tom Browning*,27,CIN,NL,0,34,61,52,2,8,2,0,0,6,1,0,3,21,0.154,0.2,0.192,0.392,3,0.187,-31,10,1,0,6,0,0,1/H,,brownto05
454,Mike Krukow,35,SFG,NL,0.2,30,61,54,1,9,2,0,0,7,0,0,2,27,0.167,0.196,0.204,0.4,8,0.199,-7,11,0,0,5,0,0,1,,krukomi01
455,Atlee Hammaker#,29,SFG,NL,-0.2,31,60,57,0,7,0,0,0,3,0,0,1,22,0.123,0.138,0.123,0.261,-29,0.136,-48,7,1,0,2,0,0,1,,hammaat01
456,Jimmy Jones,23,SDP,NL,0.3,32,59,49,7,8,0,0,1,3,0,0,2,18,0.163,0.196,0.224,0.421,13,0.227,9,11,0,0,8,0,0,1/H,,jonesji02
457,Roberto Kelly,22,NYY,AL,0.5,23,59,52,12,14,3,0,1,7,9,3,5,15,0.269,0.328,0.385,0.712,89,0.356,105,20,0,0,1,1,0,8/HD9,,kellyro01
458,John Stefero*,27,MON,NL,-0.6,18,59,56,4,11,0,0,1,3,0,0,3,17,0.196,0.237,0.25,0.487,28,0.215,4,14,2,0,0,0,1,2/H,,stefejo01
459,Mike Devereaux,24,LAD,NL,-0.3,19,58,54,7,12,3,0,0,4,3,1,3,10,0.222,0.263,0.278,0.541,45,0.266,43,15,0,0,1,0,0,7/H98,,devermi01
460,Rob Ducey*,22,TOR,AL,0.3,34,57,48,12,9,1,0,1,6,2,0,8,10,0.188,0.298,0.271,0.569,52,0.307,69,13,0,0,0,1,0,78H/9D,,duceyro01
461,Bill Gullickson,28,CIN,NL,0.3,27,57,53,4,11,2,0,1,3,0,0,0,11,0.208,0.208,0.302,0.509,31,0.239,16,16,2,0,4,0,0,1,,gullibi01
462,Mike LaCoss,31,SFG,NL,-0.3,39,57,50,2,3,0,0,0,3,0,0,2,16,0.06,0.113,0.06,0.173,-51,0.109,-76,3,1,1,4,0,0,1,,lacosmi01
463,Keith Miller,24,NYM,NL,1.1,25,57,51,14,19,2,2,0,1,8,1,2,6,0.373,0.407,0.49,0.898,142,0.423,146,25,1,1,3,0,0,4H,,milleke01
464,David Palmer,29,ATL,NL,-0.2,28,57,48,4,6,1,0,1,5,0,0,1,15,0.125,0.143,0.208,0.351,-10,0.155,-61,10,1,0,8,0,0,1,,palmeda01
465,Bob Sebra,25,MON,NL,0.1,36,57,51,2,8,1,0,0,1,0,0,2,16,0.157,0.189,0.176,0.365,-3,0.187,-23,9,0,0,4,0,0,1,,sebrabo01
466,Rod Booker*,28,STL,NL,0,44,56,47,9,13,1,1,0,8,2,0,7,7,0.277,0.37,0.34,0.711,89,0.33,81,16,0,0,2,0,1,H4/56,,bookero01
467,Davey Lopes,42,HOU,NL,0.2,47,56,43,4,10,2,0,1,6,2,1,13,8,0.233,0.411,0.349,0.76,108,0.362,119,15,0,0,0,0,2,H/7,,lopesda01
468,Sid Fernandez*,24,NYM,NL,0,29,55,43,2,7,1,1,0,2,0,0,1,19,0.163,0.178,0.233,0.41,10,0.179,-37,10,2,0,10,1,0,1,AS,fernasi01
469,Dale Berra,30,HOU,NL,-0.2,19,54,45,3,8,3,0,0,2,0,0,8,12,0.178,0.296,0.244,0.541,48,0.232,21,11,0,0,0,1,3,6/4H,,berrada01
470,Scott Lusader*,22,DET,AL,0.4,23,54,47,8,15,3,1,1,8,1,0,5,7,0.319,0.377,0.489,0.867,132,0.372,123,23,0,0,1,1,1,9/7H8D,,lusadsc01
471,Paul Runge,29,ATL,NL,-0.1,27,54,47,9,10,1,0,3,8,0,1,5,10,0.213,0.288,0.426,0.714,84,0.322,88,20,1,0,2,0,0,5/6H4,,rungepa01
472,Nelson Simmons#,24,BAL,AL,0,16,54,49,3,13,1,1,1,4,0,1,3,8,0.265,0.296,0.388,0.684,82,0.318,94,19,3,0,0,2,0,9/HD,,simmone01
473,Bryn Smith,31,MON,NL,-0.1,26,54,44,2,6,3,0,0,4,0,0,1,10,0.136,0.149,0.205,0.353,-8,0.173,-43,9,0,0,7,2,0,1,,smithbr01
474,Dennis Martínez,33,MON,NL,-0.2,22,53,46,5,3,0,0,0,3,0,0,3,17,0.065,0.122,0.065,0.188,-49,0.136,-63,3,0,0,4,0,0,1,,martide01
475,Jorge Orta*,36,KCR,AL,-0.3,21,53,50,3,9,4,0,2,4,0,0,3,8,0.18,0.226,0.38,0.606,56,0.251,34,19,0,0,0,0,1,DH,,ortajo01
476,Tom Pagnozzi,24,STL,NL,0.1,27,53,48,8,9,1,0,2,9,1,0,4,13,0.188,0.25,0.333,0.583,52,0.248,22,16,0,0,1,0,2,2/H3,,pagnoto01
477,Mark Grant,23,2TM,NL,-0.1,34,53,44,1,4,0,0,0,1,0,0,3,16,0.091,0.149,0.091,0.24,-33,0.141,-59,4,1,0,6,0,0,1/H,,grantma01
478,Pat Dodson*,27,BOS,AL,-0.5,26,52,42,4,7,3,0,2,6,0,0,8,13,0.167,0.288,0.381,0.669,75,0.284,58,16,0,0,0,2,1,3/HD,,dodsopa01
479,Floyd Rayford,29,BAL,AL,-0.3,20,52,50,5,11,0,0,2,3,0,0,2,9,0.22,0.25,0.34,0.59,57,0.276,58,17,2,0,0,0,0,2/H5D,,rayfofl01
480,Bob Kearney,30,SEA,AL,0,24,51,47,5,8,4,1,0,1,0,0,1,9,0.17,0.188,0.298,0.485,24,0.226,10,14,0,0,3,0,0,2,,kearnbo01
481,Les Lancaster,25,CHC,NL,-0.4,27,51,49,2,4,1,0,0,2,0,0,1,19,0.082,0.1,0.102,0.202,-47,0.093,-85,5,0,0,1,0,0,1,ROY-6,lancale01
482,Shawn Abner,21,SDP,NL,0.3,16,49,47,5,13,3,1,2,7,1,0,2,8,0.277,0.306,0.511,0.817,116,0.356,110,24,0,0,0,0,0,/79H8,,abnersh01
483,Greg Maddux,21,CHC,NL,-0.4,34,49,42,3,5,0,0,0,2,0,1,0,9,0.119,0.119,0.119,0.238,-37,0.095,-100,5,0,0,7,0,0,1/H,,maddugr01
484,Bert Peña,27,HOU,NL,-0.5,21,49,46,5,7,0,0,0,0,0,0,2,7,0.152,0.204,0.152,0.356,-2,0.191,-4,7,3,1,0,0,0,6/5H,,penabe01
485,Guy Hoffman*,30,CIN,NL,-0.1,36,48,45,2,5,1,0,0,5,0,0,0,15,0.111,0.111,0.133,0.244,-36,0.128,-68,6,0,0,3,0,0,1,,hoffmgu01
486,Lenn Sakata,33,NYY,AL,0.2,19,48,45,5,12,0,1,2,4,0,1,2,4,0.267,0.313,0.444,0.757,99,0.317,92,20,2,1,0,0,0,5/4H,,sakatle01
487,Rick Aguilera,25,NYM,NL,0.6,18,47,40,5,9,1,0,1,3,0,0,1,17,0.225,0.244,0.325,0.569,53,0.296,68,13,0,0,6,0,0,1,,aguilri01
488,Scott Sanderson,30,CHC,NL,-0.2,32,47,40,2,3,0,0,1,2,0,0,3,20,0.075,0.14,0.15,0.29,-24,0.139,-63,6,1,0,4,0,0,1,,sandesc01
489,Doug Frobel*,28,CLE,AL,-0.6,29,46,40,5,4,0,0,2,5,0,0,5,13,0.1,0.196,0.25,0.446,17,0.191,-6,10,1,0,0,1,1,H/9D78,,frobedo01
490,Edgar Martínez,24,SEA,AL,0.3,13,46,43,6,16,5,2,0,5,0,0,2,5,0.372,0.413,0.581,0.994,155,0.426,154,25,0,1,0,0,0,5/HD,,martied01
491,Alonzo Powell,22,MON,NL,-0.5,14,46,41,3,8,3,0,0,4,0,0,5,17,0.195,0.283,0.268,0.551,46,0.257,36,11,0,0,0,0,0,7/H9,,powelal01
492,Pat Keedy,29,CHW,AL,0,17,44,41,6,7,1,0,2,2,1,0,2,14,0.171,0.209,0.341,0.551,42,0.285,54,14,0,0,1,0,0,5/H3467D,,keedypa01
493,Doyle Alexander,36,ATL,NL,-0.4,16,42,35,1,1,0,0,0,1,0,0,0,13,0.029,0.056,0.029,0.084,-77,0.071,-132,1,0,1,6,0,0,1,CYA-4MVP-13,alexado01
494,Ken Dowell,26,PHI,NL,-0.3,15,42,39,4,5,0,0,0,1,0,0,2,5,0.128,0.171,0.128,0.299,-20,0.144,-49,5,1,0,1,0,0,6,,dowelke01
495,Ron Robinson,25,CIN,NL,-0.1,48,42,36,4,7,0,0,0,2,0,0,0,14,0.194,0.189,0.194,0.384,1,0.17,-45,7,1,0,5,1,0,1,,robinro01
496,Reggie Williams,26,LAD,NL,-0.5,39,42,36,6,4,0,0,0,4,1,1,5,9,0.111,0.214,0.111,0.325,-9,0.186,-6,4,2,0,0,1,0,H7/98,,willire01
497,John Mitchell,21,NYM,NL,-0.1,20,41,35,1,4,1,0,0,1,0,0,0,14,0.114,0.114,0.143,0.257,-31,0.113,-86,5,0,0,5,0,0,1,,mitchjo02
498,Floyd Youmans,23,MON,NL,0,23,41,40,2,6,2,0,1,3,0,0,0,16,0.15,0.15,0.275,0.425,9,0.182,-21,11,0,0,1,0,0,1,,youmafl01
499,Charlie O'Brien,27,MIL,AL,0.3,10,40,35,2,7,3,1,0,0,0,1,4,4,0.2,0.282,0.343,0.625,63,0.265,52,12,0,0,1,0,0,2,,o'brich01
500,John Tudor*,33,STL,NL,0.1,17,40,35,1,7,0,0,0,5,0,0,2,6,0.2,0.243,0.2,0.443,19,0.208,-6,7,1,0,3,0,0,1/H,,tudorjo01
501,Dave Gallagher,26,CLE,AL,-0.1,15,39,36,2,4,1,1,0,1,2,0,2,5,0.111,0.158,0.194,0.352,-7,0.195,-13,7,1,0,1,0,0,8/H,,gallada01
502,Terry Leach,33,NYM,NL,-0.1,44,39,33,1,2,0,0,0,0,0,0,2,14,0.061,0.114,0.061,0.175,-51,0.118,-73,2,0,0,4,0,0,1,,leachte01
503,Andy Hawkins,27,SDP,NL,-0.1,24,37,32,1,5,0,0,0,0,0,0,0,11,0.156,0.156,0.156,0.313,-15,0.14,-63,5,0,0,5,0,0,1,,hawkian01
504,Hal McRae,41,KCR,AL,0.2,18,37,32,5,10,3,0,1,9,0,0,5,1,0.313,0.405,0.5,0.905,137,0.387,131,16,1,0,0,0,1,H/D,,mcraeha01
505,Rob Nelson*,23,2TM,2LG,-0.5,17,37,35,1,5,1,0,0,1,0,0,1,20,0.143,0.167,0.171,0.338,-7,0.154,-28,6,0,0,1,0,0,/3H,,nelsoro03
506,Bob Kipper,22,PIT,NL,0.3,26,36,33,3,8,2,0,0,0,0,0,0,12,0.242,0.242,0.303,0.545,44,0.268,42,10,0,0,3,0,0,1/H,,kippebo01
507,Paul Zuvella,28,NYY,AL,-0.5,14,36,34,2,6,0,0,0,0,0,0,0,4,0.176,0.176,0.176,0.353,-5,0.158,-33,6,1,0,2,0,0,/46H5,,zuvelpa01
508,David Cone*,24,NYM,NL,-0.3,21,35,31,0,2,1,0,0,0,0,0,0,14,0.065,0.094,0.097,0.191,-48,0.091,-92,3,0,1,3,0,0,1,,coneda01
509,Leo García*,24,CIN,NL,0,31,35,30,8,6,0,0,1,2,3,1,4,8,0.2,0.286,0.3,0.586,53,0.274,43,9,0,0,0,1,0,H8/9,,garcile01
510,Rick Honeycutt*,33,LAD,NL,0.2,27,35,30,3,7,1,0,0,2,0,0,2,8,0.233,0.281,0.267,0.548,48,0.252,31,8,0,0,3,0,0,1,,honeyri01
511,Charlie Puleo,32,ATL,NL,0.2,36,35,28,3,5,0,0,1,1,0,0,1,13,0.179,0.207,0.286,0.493,27,0.25,15,8,1,0,6,0,0,1/H,,puleoch01
512,Jody Reed,24,BOS,AL,0.1,9,35,30,4,9,1,1,0,8,1,1,4,0,0.3,0.382,0.4,0.782,107,0.37,125,12,0,0,1,0,0,/645H,,reedjo01
513,Craig Shipley,24,LAD,NL,-0.6,26,35,35,3,9,1,0,0,2,0,0,0,6,0.257,0.257,0.286,0.543,45,0.241,30,10,2,0,0,0,0,6/5H,,shiplcr01
514,Chris Gwynn*,22,LAD,NL,-0.3,17,34,32,2,7,1,0,0,2,0,0,1,7,0.219,0.242,0.25,0.492,32,0.279,55,8,0,0,1,0,0,7/H,,gwynnch01
515,Jeff Kunkel,25,TEX,AL,-0.2,15,34,32,1,7,0,0,1,2,0,1,0,10,0.219,0.242,0.313,0.555,46,0.229,32,10,0,1,1,0,0,4/58367DH,,kunkeje01
516,Wade Rowdon,26,CHC,NL,-0.2,11,34,31,2,7,1,1,1,4,0,2,3,10,0.226,0.294,0.419,0.713,85,0.282,76,13,1,0,0,0,0,/5H,,rowdowa01
517,Mike Laga*,27,STL,NL,-0.4,17,33,29,4,4,1,0,1,4,0,0,2,7,0.138,0.182,0.276,0.458,19,0.21,0,8,1,0,0,2,1,3/H,,lagami01
518,Luis Rivera,23,MON,NL,-0.2,18,33,32,0,5,2,0,0,1,0,0,1,8,0.156,0.182,0.219,0.401,5,0.208,0,7,0,0,0,0,0,6/H,,riverlu01
519,David Green,26,STL,NL,0.2,14,32,30,4,8,2,1,1,1,0,1,2,5,0.267,0.313,0.5,0.813,110,0.362,123,15,0,0,0,0,0,/9H37,,greenda03
520,Mark Davis*,26,2TM,NL,0.3,64,32,30,3,7,1,1,0,1,0,0,0,6,0.233,0.233,0.333,0.567,51,0.245,29,10,0,0,2,0,0,1/H,,davisma01
521,Damon Berryhill#,23,CHC,NL,-0.6,12,31,28,2,5,1,0,0,1,0,1,3,5,0.179,0.258,0.214,0.472,26,0.209,13,6,1,0,0,0,0,2/H,,berryda01
522,Robbie Wine,24,HOU,NL,-0.6,14,31,29,1,3,1,0,0,0,0,0,1,10,0.103,0.133,0.138,0.271,-26,0.126,-56,4,0,0,1,0,0,2/H,,winero01
523,Ricky Horton*,27,STL,NL,0.1,68,30,29,2,5,1,0,0,0,0,0,1,9,0.172,0.2,0.207,0.407,8,0.216,8,6,0,0,0,0,0,9-Jan,,hortori01
524,Orlando Mercado,25,2TM,2LG,-0.1,17,30,27,3,6,1,0,0,2,0,0,3,1,0.222,0.3,0.259,0.559,53,0.263,47,7,0,0,0,0,0,2,,mercaor01
525,Tom Lawless,30,STL,NL,-0.3,19,29,25,5,2,1,0,0,0,2,0,3,5,0.08,0.179,0.12,0.299,-19,0.204,-18,3,1,0,1,0,0,/H459,,lawleto01
526,Steve Trout*,29,CHC,NL,-0.1,11,29,26,1,4,0,0,0,0,0,0,0,9,0.154,0.154,0.154,0.308,-19,0.138,-66,4,1,0,3,0,0,1,,troutst01
527,Walt Weiss#,23,OAK,AL,0.6,16,29,26,3,12,4,0,0,1,1,2,2,2,0.462,0.5,0.615,1.115,204,0.457,211,16,0,0,1,0,0,6/HD,,weisswa01
528,Jeff DeWillis,22,TOR,AL,0.1,13,28,25,2,3,1,0,1,2,0,0,2,12,0.12,0.185,0.28,0.465,20,0.205,0,7,0,0,1,0,0,2,,dewilje01
529,Jay Tibbs,25,MON,NL,0,19,28,25,4,3,1,0,0,0,0,0,3,10,0.12,0.214,0.16,0.374,0,0.185,-16,4,0,0,0,0,0,1,,tibbsja01
530,Bob Walk,30,PIT,NL,0.1,39,27,26,6,6,0,0,0,5,0,0,0,6,0.231,0.231,0.231,0.462,23,0.207,-1,6,1,0,1,0,0,1,,walkbo01
531,Mackey Sasser*,24,2TM,NL,-0.3,14,27,27,2,5,0,0,0,2,0,0,0,2,0.185,0.185,0.185,0.37,-1,0.166,-26,5,1,0,0,0,0,H/2,,sassema01
532,Ty Gainey*,26,HOU,NL,-0.1,18,26,24,1,3,0,0,0,1,1,0,2,9,0.125,0.192,0.125,0.317,-12,0.168,-28,3,0,0,0,0,0,H/7,,gainety01
533,Tim Leary,28,LAD,NL,0.4,39,26,23,1,7,1,0,0,5,0,0,0,5,0.304,0.304,0.348,0.652,74,0.329,91,8,0,0,3,0,0,1,,learyti01
534,Kevin Romine,26,BOS,AL,-0.3,9,26,24,5,7,2,0,0,2,0,0,2,6,0.292,0.346,0.375,0.721,90,0.323,86,9,0,0,0,0,0,/89HD7,,rominke01
535,Johnnie LeMaster,33,OAK,AL,-0.4,20,25,24,3,2,0,0,0,1,0,1,1,4,0.083,0.12,0.083,0.203,-43,0.08,-60,2,0,0,0,0,0,/564HD,,lemasjo01
536,Dwight Lowry*,29,DET,AL,-0.3,13,25,25,0,5,2,0,0,1,0,0,0,6,0.2,0.2,0.28,0.48,28,0.207,11,7,0,0,0,0,0,2/3H,,lowrydw01
537,Eric Nolte*,23,SDP,NL,-0.1,12,25,21,0,2,0,0,0,0,0,0,1,11,0.095,0.136,0.095,0.232,-36,0.114,-81,2,0,0,3,0,0,1,,nolteer01
538,Mark Parent,25,SDP,NL,-0.4,12,25,25,0,2,0,0,0,2,0,0,0,9,0.08,0.08,0.08,0.16,-57,0.072,-90,2,0,0,0,0,0,2/H,,parenma01
539,Casey Parsons*,33,CLE,AL,-0.3,18,25,25,2,4,0,0,1,5,0,0,0,5,0.16,0.16,0.28,0.44,14,0.186,-7,7,2,0,0,0,0,H/D389,,parsoca01
540,Pascual Pérez,30,MON,NL,-0.3,12,25,24,3,1,0,0,0,0,0,0,0,8,0.042,0.042,0.042,0.083,-78,0.076,-102,1,0,0,1,0,0,1/H,,perezpa01
541,Orestes Destrade#,25,NYY,AL,-0.1,9,24,19,5,5,0,0,0,1,0,0,5,5,0.263,0.417,0.263,0.68,88,0.336,98,5,1,0,0,0,0,/H3D,,destror01
542,Dave Van Gorder,30,BAL,AL,-0.1,12,24,21,4,5,0,0,1,1,0,0,3,6,0.238,0.333,0.381,0.714,92,0.359,115,8,1,0,0,0,0,2/H,,vangoda01
543,Jay Buhner,22,NYY,AL,-0.1,7,23,22,0,5,2,0,0,1,0,0,1,6,0.227,0.261,0.318,0.579,54,0.296,70,7,1,0,0,0,0,/879,,buhneja01
544,Mario Díaz,25,SEA,AL,0.1,11,23,23,4,7,0,1,0,3,0,0,0,4,0.304,0.304,0.391,0.696,80,0.302,68,9,0,0,0,0,0,6/H,,diazma01
545,Carl Nichols,24,BAL,AL,0.3,13,23,21,4,8,1,0,0,3,0,0,1,4,0.381,0.409,0.429,0.838,126,0.416,158,9,0,0,1,0,0,2/H,,nichoca01
546,Jeff Robinson,26,2TM,NL,0.1,81,23,22,1,3,0,0,1,2,0,0,0,9,0.136,0.136,0.273,0.409,7,0.174,-12,6,0,0,1,0,0,1,,robinje01
547,Randy Velarde,24,NYY,AL,-0.2,8,22,22,1,4,0,0,0,1,0,0,0,6,0.182,0.182,0.182,0.364,-2,0.163,-22,4,1,0,0,0,0,/6,,velarra01
548,Randy O'Neal,26,2TM,NL,0.1,18,22,20,4,3,0,0,0,1,0,0,1,4,0.15,0.19,0.15,0.34,-9,0.206,-8,3,0,0,1,0,0,1/H,,o'neara01
549,Ed Hearn,26,KCR,AL,0.2,6,21,17,2,5,2,0,0,3,0,0,4,2,0.294,0.429,0.412,0.84,123,0.427,157,7,1,0,0,0,0,/2H,,hearned02
550,Mike Jackson,22,PHI,NL,-0.1,55,21,17,2,2,0,0,0,0,0,0,1,3,0.118,0.167,0.118,0.284,-24,0.139,-73,2,0,0,3,0,0,1,,jacksmi02
551,Mike Macfarlane,23,KCR,AL,-0.1,8,21,19,0,4,1,0,0,3,0,0,2,2,0.211,0.286,0.263,0.549,46,0.256,39,5,1,0,0,0,0,/2,,macfami01
552,Andy McGaffigan,30,MON,NL,-0.2,69,21,17,0,0,0,0,0,0,0,0,2,12,0,0.105,0,0.105,-69,0.075,-115,0,0,0,2,0,0,1,,mcgafan01
553,Dave Meier,27,TEX,AL,-0.1,13,21,21,4,6,1,0,0,0,0,0,0,4,0.286,0.286,0.333,0.619,64,0.273,53,7,2,0,0,0,0,/7H9,,meierda01
554,Tim Tolman,31,DET,AL,-0.1,9,21,12,3,1,1,0,0,1,0,0,7,2,0.083,0.429,0.167,0.595,71,0.315,85,2,1,1,0,1,1,/9H7D,,tolmati01
555,Troy Afenir,23,HOU,NL,-0.2,10,20,20,1,6,1,0,0,1,0,0,0,12,0.3,0.3,0.35,0.65,75,0.288,65,7,0,0,0,0,0,2/H,,afenitr01
556,Jeff Dedmon*,27,ATL,NL,0.1,53,20,16,2,4,1,0,0,0,0,0,1,3,0.25,0.294,0.313,0.607,59,0.275,38,5,0,0,3,0,0,1,,dedmoje01
557,Otis Nixon#,28,CLE,AL,-0.4,19,20,17,2,1,0,0,0,1,2,3,3,4,0.059,0.2,0.059,0.259,-26,0.098,-31,1,0,0,0,0,0,7/8HD,,nixonot01
558,Lee Tunnell,26,STL,NL,0,33,20,17,1,4,0,0,0,3,0,0,0,5,0.235,0.235,0.235,0.471,25,0.211,-13,4,0,0,3,0,0,1/H,,tunnele01
559,Brian Harper,27,OAK,AL,-0.2,11,19,17,1,4,1,0,0,3,0,0,0,4,0.235,0.222,0.294,0.516,40,0.219,18,5,1,0,1,1,0,/DH7,,harpebr01
560,Dave Hengel,25,SEA,AL,-0.2,10,19,19,2,6,0,0,1,4,0,0,0,4,0.316,0.316,0.474,0.789,102,0.339,94,9,2,0,0,0,0,/9H7D,,hengeda01
561,Bill Lindsey,27,CHW,AL,-0.1,9,19,16,2,3,0,0,0,1,0,0,0,3,0.188,0.176,0.188,0.364,-4,0.158,-44,3,2,0,2,1,0,/2H,,lindsbi02
