Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
421,Chris Smith#,25,SFG,NL,0.3,22,77,67,13,22,6,1,1,11,0,0,7,12,0.328,0.403,0.493,0.895,151,0.397,148,33,0,2,0,1,1,3/7H5,,smithch05
422,John Candelaria*,29,PIT,NL,0,33,75,65,4,9,1,0,0,2,0,0,5,17,0.138,0.2,0.154,0.354,-1,0.187,-20,10,3,0,5,0,0,1,,candejo01
423,Ronn Reynolds,24,NYM,NL,-0.7,24,75,66,4,13,1,0,0,2,0,0,8,12,0.197,0.28,0.212,0.492,39,0.233,25,14,2,0,0,1,1,2,,reynoro02
424,Nolan Ryan,36,HOU,NL,-0.5,29,75,69,3,5,0,0,0,2,0,0,2,29,0.072,0.099,0.072,0.171,-50,0.084,-86,5,0,0,4,0,0,1,CYA-9,ryanno01
425,Howard Johnson#,22,DET,AL,0,27,74,66,11,14,0,0,3,5,0,0,7,10,0.212,0.297,0.348,0.646,80,0.309,84,23,1,1,0,0,0,5/HD,,johnsho01
426,Bob Knepper*,29,HOU,NL,0.5,35,74,66,5,12,2,1,1,5,0,0,2,25,0.182,0.2,0.288,0.488,38,0.243,36,19,0,0,4,2,0,1,,kneppbo01
427,Mike Torrez,36,NYM,NL,-0.7,39,74,65,2,3,0,0,0,2,0,0,1,20,0.046,0.061,0.046,0.107,-70,0.081,-108,3,1,0,8,0,0,1,,torremi01
428,Jim Maler,24,SEA,AL,-0.4,26,73,66,5,12,1,0,1,3,0,3,5,11,0.182,0.26,0.242,0.503,38,0.231,37,16,3,2,0,0,0,3/DH,,malerji01
429,Phil Niekro,44,ATL,NL,-0.2,34,73,65,3,12,2,0,0,5,0,0,1,12,0.185,0.194,0.215,0.409,10,0.186,-28,14,7,0,6,1,0,1,GG,niekrph01
430,Dave Edler,26,SEA,AL,-0.6,29,72,63,2,12,1,1,1,4,3,3,5,11,0.19,0.257,0.286,0.543,47,0.264,52,18,2,1,2,1,0,5H/D39,,edlerda01
431,Dan Gladden,25,SFG,NL,0.2,18,72,63,6,14,2,0,1,9,4,3,5,11,0.222,0.275,0.302,0.577,62,0.273,60,19,3,0,3,1,0,8/H9,,gladdda01
432,Darryl Motley,23,KCR,AL,0.1,19,72,68,9,16,1,2,3,11,2,1,2,8,0.235,0.264,0.441,0.705,91,0.33,96,30,3,1,0,1,0,9/78HD,,motleda01
433,Chuck Rainey,28,CHC,NL,0.3,34,72,56,4,9,0,0,0,0,0,0,6,20,0.161,0.242,0.161,0.403,12,0.231,7,9,0,0,10,0,0,1,,rainech01
434,Steve Trout*,25,CHC,NL,0.3,34,72,62,6,12,0,0,0,1,0,0,2,20,0.194,0.219,0.194,0.412,14,0.237,14,12,0,0,8,0,0,1,,troutst01
435,Rafael Landestoy#,30,2TM,NL,-0.5,71,72,69,6,11,1,1,1,1,0,2,3,8,0.159,0.194,0.246,0.441,22,0.201,13,17,1,0,0,0,0,H45/79368,,landera01
436,Mike Krukow,31,SFG,NL,0.6,31,71,63,3,16,2,0,1,8,1,1,2,15,0.254,0.269,0.333,0.602,69,0.294,73,21,1,0,4,2,0,1,,krukomi01
437,Dave LaPoint*,23,STL,NL,0,37,71,59,4,9,0,0,0,5,0,0,7,20,0.153,0.242,0.153,0.395,12,0.2,-8,9,2,0,5,0,0,1,,lapoida01
438,Juan Samuel,22,PHI,NL,-0.2,18,71,65,14,18,1,2,2,5,3,2,4,16,0.277,0.324,0.446,0.77,113,0.349,112,29,1,1,0,1,1,4/H,,samueju01
439,Eric Show,27,SDP,NL,0,35,71,64,3,11,1,0,0,2,0,0,1,23,0.172,0.197,0.188,0.384,9,0.18,-19,12,0,1,5,0,0,1,,shower01
440,Dick Ruthven,32,2TM,NL,0.3,32,71,62,6,13,2,0,0,3,0,0,2,16,0.21,0.234,0.242,0.476,31,0.235,12,15,2,0,7,0,0,1,,ruthvdi01
441,Dave Dravecky,27,SDP,NL,-0.1,28,70,61,4,6,2,0,0,1,0,0,3,19,0.098,0.141,0.131,0.272,-23,0.175,-25,8,1,0,6,0,0,1,AS,draveda01
442,Lynn Jones,30,DET,AL,0,49,70,64,9,17,1,2,0,6,1,0,3,6,0.266,0.299,0.344,0.642,79,0.32,89,22,1,0,3,0,0,H97/D38,,jonesly01
443,Bobby Ramos,27,MON,NL,0.4,27,70,61,2,14,3,1,0,5,0,0,8,11,0.23,0.329,0.311,0.64,80,0.35,111,19,0,1,0,0,1,2/H,,ramosbo01
444,John Stuper,26,STL,NL,0,40,70,59,2,8,0,0,0,6,0,0,4,32,0.136,0.19,0.136,0.326,-8,0.191,-19,8,2,0,7,0,0,1,,stupejo01
445,Candy Maldonado,22,LAD,NL,-0.3,42,68,62,5,12,1,1,1,6,0,0,5,14,0.194,0.254,0.29,0.544,52,0.294,70,18,1,0,1,0,0,9H7/8,,maldoca01
446,Atlee Hammaker#,25,SFG,NL,-0.2,23,67,59,1,6,0,0,0,2,0,0,4,19,0.102,0.172,0.102,0.274,-21,0.142,-45,6,0,1,3,0,0,1,AS,hammaat01
447,Lee Tunnell,22,PIT,NL,0,35,67,58,2,7,0,1,0,3,0,0,1,20,0.121,0.136,0.155,0.291,-20,0.18,-32,9,0,0,8,0,0,1,ROY-9,tunnele01
448,Bob Forsch,33,STL,NL,0.4,37,66,54,4,13,3,0,1,6,0,1,3,14,0.241,0.271,0.352,0.623,71,0.27,52,19,0,0,7,2,0,1/H,,forscbo01
449,Bruce Berenyi,28,CIN,NL,0.3,32,65,55,5,12,3,0,0,5,0,0,0,19,0.218,0.218,0.273,0.491,34,0.238,11,15,1,0,10,0,0,1,,berenbr01
450,Tim Lollar*,27,SDP,NL,0.8,31,65,58,7,14,1,1,1,11,0,0,5,12,0.241,0.292,0.345,0.637,79,0.317,89,20,0,0,0,2,0,1/H,,lollati01
451,Mike O'Berry,29,CAL,AL,-0.2,26,65,60,7,10,1,0,1,5,0,0,3,11,0.167,0.206,0.233,0.44,22,0.217,14,14,1,0,2,0,0,2/H,,o'bermi01
452,Dave Stegman,29,CHW,AL,-0.3,30,65,53,5,9,2,0,0,4,0,1,10,9,0.17,0.292,0.208,0.5,39,0.282,63,11,1,0,0,2,0,8/79H,,stegmda01
453,Doug Frobel*,24,PIT,NL,0.5,32,64,60,10,17,4,1,3,11,1,1,4,17,0.283,0.328,0.533,0.861,133,0.378,130,32,2,0,0,0,0,7/H9,,frobedo01
454,Doug Gwosdz,23,SDP,NL,-0.6,39,64,55,7,6,1,0,1,4,0,0,7,19,0.109,0.21,0.182,0.391,11,0.21,8,10,2,0,2,0,0,2H,,gwosddo01
455,Ed Lynch,27,NYM,NL,-0.1,30,64,52,3,8,0,0,0,4,0,0,1,17,0.154,0.17,0.154,0.324,-9,0.169,-46,8,0,0,11,0,0,1,,lynched01
456,Frank Pastore,25,CIN,NL,0.3,36,64,59,6,11,2,0,1,5,0,1,2,19,0.186,0.213,0.271,0.484,32,0.228,21,16,0,0,3,0,0,1,,pastofr01
457,Tucker Ashford,28,NYM,NL,-0.4,35,63,56,3,10,0,1,0,2,0,0,7,4,0.179,0.27,0.214,0.484,37,0.228,21,12,1,0,0,0,1,5H4/2,,ashfotu01
458,Harold Reynolds#,22,SEA,AL,-0.3,20,63,59,8,12,4,1,0,1,0,2,2,9,0.203,0.226,0.305,0.531,43,0.232,33,18,1,0,1,1,0,4/H,,reynoha01
459,Tim Tolman,27,HOU,NL,0,43,63,56,4,11,4,0,2,10,0,1,6,9,0.196,0.27,0.375,0.645,83,0.284,75,21,1,0,0,1,0,H/37,,tolmati01
460,Charles Hudson#,24,PHI,NL,-0.2,27,62,54,4,5,0,0,0,3,0,0,2,32,0.093,0.14,0.093,0.233,-34,0.134,-59,5,0,1,5,0,0,1/H,,hudsoch02
461,Dick Schofield,20,CAL,AL,-0.2,21,62,54,4,11,2,0,3,4,0,0,6,8,0.204,0.295,0.407,0.702,93,0.33,97,22,2,1,1,0,0,6,,schofdi02
462,Bill Lyons,25,STL,NL,-0.6,42,61,60,3,10,1,1,0,3,3,2,1,11,0.167,0.18,0.217,0.397,9,0.177,-15,13,1,0,0,0,0,4H/56,,lyonsbi01
463,Alejandro Peña,24,LAD,NL,-0.2,34,61,60,2,6,0,0,1,4,0,0,0,21,0.1,0.1,0.15,0.25,-31,0.128,-54,9,2,0,1,0,0,1,,penaal01
464,R.J. Reynolds#,24,LAD,NL,0,24,61,55,5,13,0,0,2,11,5,0,3,11,0.236,0.267,0.345,0.612,70,0.322,73,19,1,0,1,2,1,/79H8,,reynor.01
465,Fergie Jenkins,40,CHC,NL,0.5,33,59,53,3,13,2,1,0,5,0,0,1,8,0.245,0.259,0.321,0.58,58,0.261,36,17,0,0,5,0,0,1,,jenkife01
466,Jeff Jones,25,CIN,NL,0.2,16,58,44,6,10,3,0,0,5,2,0,11,13,0.227,0.379,0.295,0.675,88,0.351,100,13,0,1,0,2,0,/79H3,,jonesje02
467,Glenn Gulliver*,28,BAL,AL,0.2,23,57,47,5,10,3,0,0,2,0,1,9,5,0.213,0.333,0.277,0.61,72,0.283,71,13,1,0,0,1,0,5/H,,gulligl01
468,Burt Hooton,33,LAD,NL,0.1,33,57,50,5,8,2,0,0,7,0,0,3,15,0.16,0.208,0.2,0.408,14,0.193,-11,10,1,0,4,0,0,1,,hootobu01
469,Mike Scott,28,HOU,NL,0.1,24,57,48,2,8,2,0,0,4,0,0,1,17,0.167,0.184,0.208,0.392,12,0.18,-24,10,0,0,8,0,0,1,,scottmi03
470,Bill Laskey,25,SFG,NL,-0.1,26,56,47,5,5,0,0,0,1,0,1,7,21,0.106,0.236,0.106,0.343,0,0.178,-8,5,0,1,1,0,0,1,,laskebi01
471,Bob Meacham#,22,NYY,AL,0.5,22,56,51,5,12,2,0,0,4,8,0,4,10,0.235,0.304,0.275,0.578,64,0.308,59,14,0,1,0,0,0,5-Jun,,meachbo01
472,Charlie Puleo,28,CIN,NL,-0.3,27,56,50,4,5,0,0,0,3,0,0,4,18,0.1,0.167,0.1,0.267,-25,0.137,-54,5,1,0,2,0,0,1,,puleoch01
473,Neil Allen,25,2TM,NL,-0.2,46,56,49,2,5,2,0,0,3,0,0,0,22,0.102,0.102,0.143,0.245,-33,0.128,-74,7,0,0,7,0,0,1,,allenne01
474,Terry Crowley*,36,MON,NL,-0.1,50,55,44,2,8,0,0,0,3,0,0,9,4,0.182,0.327,0.182,0.509,46,0.28,59,8,2,1,0,1,0,H/3,,crowlte01
475,José Morales,38,LAD,NL,0.2,47,54,53,4,15,3,0,3,8,0,0,1,11,0.283,0.296,0.509,0.806,121,0.358,116,27,2,0,0,0,0,H/3,,moraljo01
476,Joe Carter,23,CHC,NL,-0.6,23,52,51,6,9,1,1,0,1,1,0,0,21,0.176,0.176,0.235,0.412,12,0.207,-4,12,1,0,1,0,0,7H/89,,cartejo01
477,Tito Landrum,28,2TM,2LG,0.3,32,50,47,8,14,2,1,1,4,1,2,2,13,0.298,0.32,0.447,0.767,111,0.32,101,21,1,0,0,1,0,97H/8,,landrti01
478,Marty Barrett,25,BOS,AL,-0.6,33,48,44,7,10,1,1,0,2,0,0,3,1,0.227,0.271,0.295,0.566,52,0.256,37,13,1,0,0,1,0,4H/D,,barrema02
479,Jerry Martin,34,KCR,AL,-0.3,13,48,44,4,14,2,0,2,13,1,0,1,7,0.318,0.313,0.5,0.813,120,0.348,105,22,0,0,0,3,0,9,,martije01
480,Walt Terrell*,25,NYM,NL,0.3,21,48,44,3,8,1,0,3,8,0,0,1,17,0.182,0.2,0.409,0.609,66,0.27,49,18,1,0,3,0,0,1,,terrewa01
481,Ed Whitson,28,SDP,NL,0.1,31,48,44,1,8,0,0,0,3,0,0,2,11,0.182,0.217,0.182,0.399,14,0.19,-8,8,0,0,2,0,0,1,,whitsed01
482,Joe Price,26,CIN,NL,-0.2,21,47,41,0,4,0,0,0,0,0,0,3,14,0.098,0.159,0.098,0.257,-28,0.131,-62,4,0,0,3,0,0,1,,pricejo02
483,Jerry White#,30,MON,NL,0.1,40,47,34,4,5,1,0,0,0,4,0,12,8,0.147,0.383,0.176,0.559,61,0.345,91,6,0,1,0,0,0,H/987,,whiteje01
484,Wally Backman#,23,NYM,NL,-0.6,26,45,42,6,7,0,1,0,3,0,0,2,8,0.167,0.205,0.214,0.419,17,0.195,-5,9,2,0,1,0,0,H4/56,,backmwa01
485,Ray Burris,32,MON,NL,0.4,40,45,39,2,9,2,0,0,2,0,0,4,15,0.231,0.302,0.282,0.584,64,0.275,54,11,0,0,2,0,0,1,,burrira01
486,Rick Camp,30,ATL,NL,-0.3,40,45,39,3,3,1,0,0,2,0,0,0,16,0.077,0.119,0.103,0.222,-40,0.11,-84,4,0,2,3,1,0,1,,campri01
487,Mike Ivie,30,DET,AL,-0.2,12,45,42,4,9,4,0,0,7,0,0,2,4,0.214,0.244,0.31,0.554,54,0.256,46,13,2,0,0,1,1,3,,iviemi01
488,Mickey Klutts,28,TOR,AL,-0.1,22,45,43,3,11,0,0,3,5,0,1,1,11,0.256,0.289,0.465,0.754,99,0.311,84,20,0,1,0,0,1,5/HD,,kluttmi01
489,Gerald Perry*,22,ATL,NL,0.4,27,45,39,5,14,2,0,1,6,0,1,5,4,0.359,0.422,0.487,0.909,144,0.418,160,19,1,0,0,1,0,H/37,,perryge01
490,Luis Quiñones#,21,OAK,AL,-0.2,19,45,42,5,8,2,1,0,4,1,1,1,4,0.19,0.205,0.286,0.49,38,0.208,19,12,0,0,1,1,0,/4H59D6,,quinolu01
491,Mark Thurmond*,26,SDP,NL,-0.3,21,45,37,1,2,1,0,0,0,0,0,2,6,0.054,0.103,0.081,0.184,-48,0.093,-101,3,1,0,6,0,0,1,ROY-9,thurmma01
492,Bruce Bochy,28,SDP,NL,0,23,44,42,2,9,1,1,0,3,0,0,0,9,0.214,0.205,0.286,0.49,37,0.234,28,12,2,0,0,2,0,H2,,bochybr01
493,Mike Stenhouse*,25,MON,NL,-0.7,24,44,40,2,5,1,0,0,2,0,0,4,10,0.125,0.205,0.15,0.355,1,0.177,-15,6,2,0,0,0,0,H/937,,stenhmi01
494,Skeeter Barnes,26,CIN,NL,0,15,43,34,5,7,0,0,1,4,2,2,7,3,0.206,0.372,0.294,0.666,85,0.317,91,10,0,2,0,0,0,/35H,,barnesk01
495,José DeLeón,22,PIT,NL,-0.1,15,43,34,2,2,0,0,0,0,0,0,6,16,0.059,0.2,0.059,0.259,-26,0.152,-47,2,1,0,3,0,0,1,ROY-7,deleojo01
496,Randy Ready,23,MIL,AL,0.6,12,43,37,8,15,3,2,1,6,0,1,6,3,0.405,0.488,0.676,1.164,228,0.484,224,25,0,0,0,0,1,/D5H,,readyra01
497,Mike Young#,23,BAL,AL,-0.3,25,43,36,5,6,2,1,0,2,1,0,2,8,0.167,0.231,0.278,0.509,41,0.263,40,10,1,1,4,0,0,7/H9D,,youngmi01
498,Marty Bystrom,24,PHI,NL,0.2,24,42,38,2,9,1,0,0,4,0,0,2,14,0.237,0.268,0.263,0.531,49,0.245,32,10,1,0,1,1,0,1,,bystrma01
499,Mark Davis*,22,SFG,NL,0.1,20,42,30,3,4,1,0,0,1,0,0,3,8,0.133,0.212,0.167,0.379,8,0.187,-35,5,0,0,9,0,0,1,,davisma01
500,Dickie Noles,26,CHC,NL,0.4,24,42,38,1,9,1,0,0,5,0,0,1,17,0.237,0.256,0.263,0.52,42,0.287,57,10,0,0,3,0,0,1,,nolesdi01
501,Carmelo Castillo,25,CLE,AL,0.1,23,41,36,9,10,2,1,1,3,1,1,4,6,0.278,0.366,0.472,0.838,126,0.366,122,17,0,1,0,0,0,9/HD,,castica01
502,Ken Dayley*,24,ATL,NL,0.3,25,41,32,2,7,0,0,0,1,0,0,4,11,0.219,0.306,0.219,0.524,44,0.257,25,7,0,0,5,0,0,1/H,,dayleke01
503,Andy Hawkins,23,SDP,NL,-0.1,21,41,31,3,2,0,0,0,0,0,0,4,9,0.065,0.171,0.065,0.236,-31,0.133,-70,2,0,0,6,0,0,1,,hawkian01
504,Brad Komminsk,22,ATL,NL,-0.2,19,41,36,2,8,2,0,0,4,0,0,5,7,0.222,0.317,0.278,0.595,62,0.284,54,10,1,0,0,0,0,9/H7,,kommibr01
505,Dallas Williams*,25,CIN,NL,-0.7,18,41,36,2,2,0,0,0,1,0,0,3,6,0.056,0.128,0.056,0.184,-48,0.125,-65,2,0,0,2,0,0,/H789,,willida05
506,Jeff Doyle#,26,STL,NL,-0.3,13,40,37,4,11,1,2,0,2,0,0,1,3,0.297,0.316,0.432,0.748,105,0.348,107,16,2,0,2,0,1,4/H,,doyleje02
507,Mike LaCoss,27,HOU,NL,-0.3,38,40,35,1,3,0,0,0,1,0,0,1,12,0.086,0.111,0.086,0.197,-43,0.096,-86,3,0,0,4,0,0,1,,lacosmi01
508,Gary Rajsich*,28,NYM,NL,0.1,11,40,36,5,12,3,0,1,3,0,0,3,1,0.333,0.4,0.5,0.9,150,0.399,147,18,1,1,0,0,1,3/H,,rajsiga01
509,Ángel Salazar,21,MON,NL,-0.1,36,40,37,5,8,1,1,0,1,0,0,1,8,0.216,0.231,0.297,0.528,46,0.259,43,11,1,0,1,1,0,6H,,salazan01
510,Mike Scioscia*,24,LAD,NL,0.8,12,40,35,3,11,3,0,1,7,0,0,5,2,0.314,0.4,0.486,0.886,146,0.393,143,17,1,0,0,0,1,2/H,,sciosmi01
511,Bryn Smith,27,MON,NL,0,49,39,30,0,5,0,0,0,0,0,0,2,5,0.167,0.219,0.167,0.385,9,0.187,-31,5,0,0,7,0,0,1,,smithbr01
512,Tony Fernández#,21,TOR,AL,0.1,15,38,34,5,9,1,1,0,2,0,1,2,2,0.265,0.324,0.353,0.677,83,0.32,92,12,1,1,1,0,0,6/HD,,fernato01
513,Wayne Nordhagen,34,CHC,NL,-0.4,21,37,35,1,5,1,0,1,4,0,0,0,5,0.143,0.162,0.257,0.419,13,0.238,24,9,2,1,0,1,0,H/7,,nordhwa01
514,Curt Wilkerson#,22,TEX,AL,0,16,37,35,7,6,0,1,0,1,3,0,2,5,0.171,0.216,0.229,0.445,25,0.225,10,8,0,0,0,0,0,/6H45,,wilkecu01
515,Kevin Gross,22,PHI,NL,-0.2,17,35,33,1,3,1,0,0,1,1,0,1,14,0.091,0.118,0.121,0.239,-33,0.121,-66,4,0,0,1,0,0,1,,grosske01
516,Clint Hurdle*,25,NYM,NL,-0.5,13,35,33,3,6,2,0,0,2,0,0,2,10,0.182,0.229,0.242,0.471,32,0.22,16,8,1,0,0,0,0,/5H9,,hurdlcl01
517,Dan Rohn*,27,CHC,NL,0.3,23,34,31,3,12,3,2,0,6,1,0,2,2,0.387,0.424,0.613,1.037,180,0.464,185,19,0,0,1,0,0,H/46,,rohnda01
518,Joe Ferguson,36,CAL,AL,-0.4,12,33,27,3,2,0,0,0,2,0,0,5,8,0.074,0.219,0.074,0.293,-14,0.197,0,2,3,0,1,0,0,/297,,fergujo01
519,Ron Gardenhire,25,NYM,NL,-0.5,17,33,32,1,2,0,0,0,1,0,0,1,4,0.063,0.091,0.063,0.153,-56,0.077,-88,2,1,0,0,0,0,6/H,,gardero01
520,Andy McGaffigan,26,SFG,NL,-0.2,43,33,30,0,2,2,0,0,3,0,1,1,20,0.067,0.097,0.133,0.23,-36,0.091,-74,4,0,0,2,0,0,1,,mcgafan01
521,Chris Nyman,28,CHW,AL,0.3,21,33,28,12,8,0,0,2,4,2,2,4,7,0.286,0.394,0.5,0.894,141,0.383,141,14,0,1,0,0,0,H3D,,nymanch01
522,Brian Dayett,26,NYY,AL,-0.1,11,32,29,3,6,0,1,0,5,0,0,2,4,0.207,0.258,0.276,0.534,50,0.244,37,8,0,0,1,0,0,/7H,,dayetbr01
523,Pete Falcone*,29,ATL,NL,-0.3,33,32,26,0,3,0,0,0,2,0,0,0,5,0.115,0.111,0.115,0.226,-39,0.101,-112,3,3,0,5,1,0,1,,falcope01
524,Cliff Pastornicky,24,KCR,AL,-0.4,10,32,32,4,4,0,0,2,5,0,0,0,3,0.125,0.125,0.313,0.438,16,0.215,14,10,4,0,0,0,0,5,,pastocl01
525,Gil Reyes,19,LAD,NL,-0.4,19,32,31,1,5,2,0,0,0,0,0,0,5,0.161,0.188,0.226,0.413,15,0.19,-5,7,3,1,0,0,0,2,,reyesgi01
526,Jack Perconte*,28,CLE,AL,0.4,14,31,26,1,7,1,0,0,0,3,1,5,2,0.269,0.387,0.308,0.695,92,0.34,94,8,0,0,0,0,0,4/H,,percoja01
527,Danny Cox,23,STL,NL,-0.3,12,30,27,1,2,0,0,0,0,0,0,0,12,0.074,0.074,0.074,0.148,-59,0.068,-118,2,1,0,3,0,0,1,,coxda01
528,Ron Johnson,27,KCR,AL,-0.2,9,30,27,2,7,0,0,0,1,0,0,3,1,0.259,0.333,0.259,0.593,66,0.283,63,7,0,0,0,0,0,/32,,johnsro03
529,Champ Summers*,37,SFG,NL,-0.1,29,30,22,3,3,0,0,0,3,0,0,7,8,0.136,0.333,0.136,0.47,37,0.257,45,3,3,0,0,1,0,H/7,,summech01
530,Tom Dunbar*,23,TEX,AL,-0.1,12,29,24,3,6,0,0,0,3,3,1,5,7,0.25,0.379,0.25,0.629,80,0.319,85,6,1,0,0,0,0,/97HD,,dunbato01
531,Greg Gagne,21,MIN,AL,-0.8,10,29,27,2,3,1,0,0,3,0,0,0,6,0.111,0.103,0.148,0.252,-32,0.139,-43,4,0,0,0,2,0,6,,gagnegr01
532,Mike Madden*,26,HOU,NL,-0.2,28,29,22,0,1,0,0,0,2,0,0,1,12,0.045,0.087,0.045,0.132,-61,0.071,-134,1,0,0,6,0,0,1,,maddemi01
533,Rob Picciolo,30,MIL,AL,0,14,29,27,2,6,3,0,0,1,0,0,0,4,0.222,0.214,0.333,0.548,53,0.267,57,9,0,0,1,1,0,/6H453,,picciro01
534,Scott Sanderson,26,MON,NL,-0.1,18,29,28,1,4,2,0,0,1,0,0,0,8,0.143,0.143,0.214,0.357,-2,0.158,-33,6,0,0,1,0,0,1,,sandesc01
535,Bob Skube*,25,MIL,AL,0.1,12,29,25,2,5,1,1,0,9,0,0,4,7,0.2,0.31,0.32,0.63,80,0.292,76,8,2,0,0,0,0,/89HD3,,skubebo01
536,Otto Vélez,32,CLE,AL,-0.4,10,28,25,1,2,0,0,0,1,0,0,3,6,0.08,0.179,0.08,0.259,-27,0.174,-18,2,0,0,0,0,0,/DH,,velezot01
537,Bill Fahey*,33,DET,AL,0.1,19,27,22,4,6,1,0,0,2,0,0,5,3,0.273,0.407,0.318,0.726,106,0.334,101,7,0,0,0,0,1,2/H,,faheybi01
538,Renie Martin,27,SFG,NL,0.6,37,27,26,4,9,2,2,0,1,1,0,0,8,0.346,0.346,0.577,0.923,156,0.45,181,15,0,0,1,0,0,1,,martire01
539,Craig Swan,32,NYM,NL,-0.3,27,27,26,0,2,0,0,0,1,0,0,0,11,0.077,0.077,0.077,0.154,-57,0.07,-100,2,0,0,1,0,0,1,,swancr01
540,Julio Valdéz#,27,BOS,AL,-0.5,12,27,25,3,3,0,0,0,0,0,0,1,4,0.12,0.185,0.12,0.305,-16,0.223,14,3,0,1,0,0,0,/46HD,,valdeju01
541,Dave Owen#,25,CHC,NL,-0.2,16,26,22,1,2,0,1,0,2,1,0,2,7,0.091,0.16,0.182,0.342,-7,0.208,-10,4,0,0,1,1,0,6/5H,,owenda01
542,Vern Ruhle,32,HOU,NL,0,41,26,19,1,2,0,0,0,2,0,0,3,11,0.105,0.227,0.105,0.333,-2,0.18,-26,2,0,0,4,0,0,1,,ruhleve01
543,Juan Espino,27,NYY,AL,0,10,25,23,1,6,0,0,1,3,0,0,1,5,0.261,0.28,0.391,0.671,86,0.33,100,9,0,0,0,1,0,2/H,,espinju01
544,Scott Holman,24,NYM,NL,0,35,25,23,1,5,0,0,0,2,0,0,0,9,0.217,0.217,0.217,0.435,22,0.199,-8,5,0,0,2,0,0,1,,holmasc01
545,John Montefusco,33,SDP,NL,-0.2,31,25,19,1,1,0,0,0,1,0,0,2,11,0.053,0.143,0.053,0.195,-43,0.111,-91,1,0,0,4,0,0,1,,montejo01
546,Rich Gale,29,CIN,NL,0.1,33,24,20,2,3,1,0,1,3,0,1,2,16,0.15,0.227,0.35,0.577,56,0.241,39,7,0,0,1,0,0,1,,galeri01
547,Cecilio Guante,23,PIT,NL,-0.1,49,24,22,1,2,0,0,0,0,0,0,2,14,0.091,0.167,0.091,0.258,-27,0.135,-50,2,0,0,0,0,0,1,,guantce01
548,Junior Kennedy,32,CHC,NL,-0.3,17,24,22,3,3,0,0,0,3,0,0,1,6,0.136,0.167,0.136,0.303,-16,0.144,-44,3,2,0,0,1,0,/H456,,kenneju01
549,Jeff Ransom,22,SFG,NL,-0.4,6,24,20,3,4,0,0,1,3,0,0,4,7,0.2,0.333,0.35,0.683,93,0.323,93,7,1,0,0,0,0,/2,,ransoje01
550,Kevin Rhomberg,27,CLE,AL,0.1,12,24,21,2,10,0,0,0,2,1,1,2,4,0.476,0.5,0.476,0.976,167,0.427,168,10,0,0,0,1,0,/7H8D,,rhombke01
551,Jeff Russell,21,CIN,NL,0.1,10,24,21,1,3,1,0,1,3,0,0,1,6,0.143,0.182,0.333,0.515,39,0.231,13,7,1,0,2,0,0,1,,russeje01
552,Jerry Turner*,29,SDP,NL,-0.4,25,24,23,1,3,0,0,0,0,0,0,1,8,0.13,0.167,0.13,0.297,-15,0.119,-62,3,1,0,0,0,1,H/9,,turneje01
553,Mike Fitzgerald,22,NYM,NL,-0.1,8,23,20,1,2,0,0,1,2,0,0,3,6,0.1,0.217,0.25,0.467,30,0.204,0,5,0,0,0,0,1,/2,,fitzgmi02
554,Julio González,30,DET,AL,-0.3,12,23,21,0,3,1,0,0,2,0,0,1,7,0.143,0.182,0.19,0.372,4,0.173,-18,4,1,0,1,0,0,/645,,gonzaju02
555,Tom Grant*,26,CHC,NL,-0.1,16,23,20,2,3,1,0,0,2,0,0,3,4,0.15,0.261,0.2,0.461,28,0.269,47,4,0,0,0,0,0,/H79,,grantto01
556,Bobby Murcer*,37,NYY,AL,-0.1,9,23,22,2,4,2,0,1,1,0,0,1,1,0.182,0.217,0.409,0.626,71,0.312,87,9,3,0,0,0,0,/DH,,murcebo01
557,Jerry Narron*,27,CAL,AL,-0.2,10,23,22,1,3,0,0,1,4,0,0,1,3,0.136,0.174,0.273,0.447,22,0.2,5,6,0,0,0,0,0,/2HD,,narroje01
558,Guy Sularz,27,SFG,NL,-0.2,10,23,20,3,2,0,0,0,0,0,0,3,2,0.1,0.217,0.1,0.317,-8,0.172,-17,2,1,0,0,0,0,/65H,,sulargu01
559,Dion James*,20,MIL,AL,-0.5,11,22,20,1,2,0,0,0,1,1,0,2,2,0.1,0.182,0.1,0.282,-17,0.201,4,2,0,0,0,0,0,/87DH9,,jamesdi01
560,Mike Laga*,23,DET,AL,-0.3,12,22,21,2,4,0,0,0,2,0,0,1,9,0.19,0.227,0.19,0.418,18,0.197,5,4,1,0,0,0,0,/D3H,,lagami01
561,Brad Mills*,26,MON,NL,-0.1,14,22,20,1,5,0,0,0,1,0,0,2,3,0.25,0.318,0.25,0.568,61,0.272,54,5,0,0,0,0,0,H/53,,millsbr01
562,Bob Molinaro*,33,2TM,2LG,-0.2,27,22,20,4,2,1,0,1,3,1,1,1,3,0.1,0.136,0.3,0.436,19,0.178,-5,6,0,0,0,1,0,H/D,,molinbo01
563,Jim Adduci*,23,STL,NL,-0.4,10,21,20,0,1,0,0,0,0,0,0,1,6,0.05,0.095,0.05,0.145,-59,0.122,-57,1,0,0,0,0,0,/3H7,,adducji01
